date	district	latitude	longitude	neighborhood	bathrooms	exterior	floor	hasLift	price	priceByArea	propertyType	operation	rooms	size	parkingSpace.hasParkingSpace	propertyCode	municipality	country	newDevelopment	status	detailedType.typology	province	distance	address
08/01/2017 20:38	Villa de Vallecas	403.809.023	-36.199.083	Casco Histórico de Vallecas	1	false	3	false	160300	2004	flat	sale	3	80		30437216	Madrid	es	false		flat	Madrid	1861	calle del archivo, 6
08/01/2017 20:38	Villa de Vallecas	403.813.825	-36.042.812	Santa Eugenia	2	true	7	true	147500	1475	flat	sale	3	100		33434607	Madrid	es	false	good	flat	Madrid	1553	calle zazuar
08/01/2017 20:38	Villa de Vallecas	4.038.231	-362.022	Casco Histórico de Vallecas	1	true	1	true	187800	2683	flat	sale	2	70	true	31344827	Madrid	es	false	good	flat	Madrid	2003	calle de sierra gorda
08/01/2017 20:38	Villa de Vallecas	4.038.061	-361.892	Casco Histórico de Vallecas	1	true	1	true	163000	2508	flat	sale	1	65	true	31975812	Madrid	es	false	good	flat	Madrid	1785	calle de sierra gorda
08/01/2017 20:38	Villa de Vallecas	403.804.423	-36.280.707	Casco Histórico de Vallecas	1	true	4	false	98000	1400	flat	sale	3	70	true	35038101	Madrid	es	false	good	flat	Madrid	2311	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.837.223	-3.618.271	Casco Histórico de Vallecas	1	true	bj	false	73000	1090	flat	sale	2	67		34809506	Madrid	es	false	good	flat	Madrid	2050	calle Puerto de Lumbreras
08/01/2017 20:38	Villa de Vallecas	403.730.788	-36.092.589	Ensanche de Vallecas - La Gavia	2	true		true	204000	2267	flat	sale	2	90	true	34950556	Madrid	es	false	good	flat	Madrid	654	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.806.825	-36.042.812	Santa Eugenia	2	true	7	true	144000	1548	flat	sale	3	93		34867804	Madrid	es	false	good	flat	Madrid	1476	ZAZUAR
08/01/2017 20:38	Villa de Vallecas	403.782.855	-36.197.349	Casco Histórico de Vallecas	1	true	2	false	125000	1603	flat	sale	2	78		34847034	Madrid	es	false	good	flat	Madrid	1628	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.783.084	-36.199.438	Casco Histórico de Vallecas	1	true	3	false	85000	1133	flat	sale	3	75	true	35245804	Madrid	es	false	renew	flat	Madrid	1642	calle Sierra de Gor
08/01/2017 20:38	Puente de Vallecas	403.826.112	-36.343.478	Palomeras sureste	1	false	8	true	130000	2500	flat	sale	1	52		35237202	Madrid	es	false	good	flat	Madrid	2881	calle trole
08/01/2017 20:38	Villa de Vallecas	403.619.706	-35.863.954	Ensanche de Vallecas - La Gavia	1	true	2	true	185000	2467	flat	sale	2	75	true	35361328	Madrid	es	false	good	flat	Madrid	1827	avenida de las Suertes
08/01/2017 20:38	Villa de Vallecas	403.763.382	-36.218.504	Casco Histórico de Vallecas	1	true	bj	true	129300	1724	flat	sale	2	75	true	33184557	Madrid	es	false	good	flat	Madrid	1615	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.776.381	-3.625.805	Casco Histórico de Vallecas	1	true	3	false	80000	1081	flat	sale	3	74		34430459	Madrid	es	false	good	flat	Madrid	1971	calle sierra vieja, 39
08/01/2017 20:38	Villa de Vallecas	403.783.571	-36.252.768	Casco Histórico de Vallecas	2	true	en	false	110000	1618	flat	sale	2	68		1929166	Madrid	es	false	good	flat	Madrid	1981	travesía Puerto de las Pilas, 22
08/01/2017 20:38	Villa de Vallecas	403.845.602	-36.056.215	Santa Eugenia	1	true	10	true	139000	2138	penthouse	sale	2	65		29505512	Madrid	es	false	good	flat	Madrid	1895	calle de Puentelarra, 2
08/01/2017 20:38	Puente de Vallecas	403.805.031	-36.336.483	Palomeras sureste	1	true	1	true	130000	1806	studio	sale	0	72		33370622	Madrid	es	false	good	flat	Madrid	2701	calle Trole, 16
08/01/2017 20:38	Villa de Vallecas	40.366.876	-36.223.041	Ensanche de Vallecas - La Gavia	1	true	3	true	150000	3000	flat	sale	1	50	true	26536752	Madrid	es	false	good	flat	Madrid	1324	calle Alameda del Valle, 21
08/01/2017 20:38	Villa de Vallecas	403.801.188	-3.623.876	Casco Histórico de Vallecas	1	true	en	true	145000	2231	flat	sale	1	65		25967770	Madrid	es	false	good	flat	Madrid	2019	calle Puerto de Escudo, 8
08/01/2017 20:38	Villa de Vallecas	403.616.724	-35.883.853	Ensanche de Vallecas - La Gavia	2	true	5	true	290000	3152	flat	sale	2	92	true	25833085	Madrid	es	false	good	flat	Madrid	1681	calle Arte Expresionista, 24
08/01/2017 20:38	Villa de Vallecas	403.766.463	-36.269.431	Casco Histórico de Vallecas	1	true	4	true	142000	2840	flat	sale	1	50		25193094	Madrid	es	false	good	flat	Madrid	1992	calle Las Rozas de Puerto Real, 7
08/01/2017 20:38	Puente de Vallecas	403.808.201	-36.366.079	Palomeras sureste	1	true	2	true	133000	2217	flat	sale	1	60	true	2083297	Madrid	es	false	good	flat	Madrid	2933	calle Maquinilla, 10
08/01/2017 20:38	Villa de Vallecas	403.799.273	-36.326.249	Ensanche de Vallecas - La Gavia	1	true	6	true	180000	3273	flat	sale	1	55	true	1874982	Madrid	es	false	good	flat	Madrid	2593	calle Puerto de Pozazal, 37
08/01/2017 20:38	Villa de Vallecas	403.785.765	-36.281.353	Casco Histórico de Vallecas	1	true	2	false	90000	1268	flat	sale	3	71	true	1761832	Madrid	es	false	good	flat	Madrid	2192	calle Sierra de Tornavacas, 5
08/01/2017 20:38	Villa de Vallecas	403.657.708	-36.205.917	Ensanche de Vallecas - La Gavia	1	true	2	true	150000	3000	flat	sale	1	50	true	1628299	Madrid	es	false	good	flat	Madrid	1193	calle Alameda del Valle, 34
08/01/2017 20:38	Villa de Vallecas	40.375.805	-36.100.748	Ensanche de Vallecas - La Gavia	2	true	4	true	207000	2588	flat	sale	2	80	true	35511941	Madrid	es	false	good	flat	Madrid	963	calle de Villamayor de Santiago, 11
08/01/2017 20:38	Villa de Vallecas	403.657.413	-3.620.441	Ensanche de Vallecas - La Gavia	1	true	3	true	160000	2909	flat	sale	1	55	true	28662412	Madrid	es	false	good	flat	Madrid	1181	alameda del Valle, 34
08/01/2017 20:38	Villa de Vallecas	403.827.478	-36.089.572	Santa Eugenia	2	true	3	true	209000	2223	flat	sale	3	94		28844944	Madrid	es	false	good	flat	Madrid	1702	calle de Puentelarra, 14 -16
08/01/2017 20:38	Puente de Vallecas	403.830.314	-36.302.479	Palomeras sureste	2	true	-2	true	250000	2273	flat	sale	3	110	true	30385744	Madrid	es	false	good	flat	Madrid	2636	avenida de la Albufera, 428
08/01/2017 20:38	Villa de Vallecas	403.632.541	-3.601.186	Ensanche de Vallecas - La Gavia	2	true	2	true	233000	2987	flat	sale	2	78	true	27302098	Madrid	es	false	good	flat	Madrid	665	calle Embalse de Valmayor, 43
08/01/2017 20:38	Villa de Vallecas	403.643.739	-35.873.458	Ensanche de Vallecas - La Gavia	2	true	4	true	200000	3125	flat	sale	2	64	true	1858895	Madrid	es	false	good	flat	Madrid	1675	avenida Cerro Milano, 143
08/01/2017 20:38	Villa de Vallecas	403.738.751	-36.221.778	Casco Histórico de Vallecas	1	true	bj	true	100000	1667	flat	sale	1	60		1614886	Madrid	es	false	good	flat	Madrid	1489	calle Peña Cavero, 13
08/01/2017 20:38	Villa de Vallecas	403.809.739	-36.217.811	Casco Histórico de Vallecas	1	true	bj	false	80000	1600	flat	sale	2	50		32064408	Madrid	es	false	good	flat	Madrid	1966	calle manuel pavía, 3
08/01/2017 20:38	Villa de Vallecas	40.374.415	-36.227.603	Casco Histórico de Vallecas	1	true	1	true	85000	1250	flat	sale	1	68		32207301	Madrid	es	false	good	flat	Madrid	1561	calle del puerto de porzuna, 21    1ºD
08/01/2017 20:38	Villa de Vallecas	403.622.556	-35.957.485	Ensanche de Vallecas - La Gavia	1	true	3	true	189000	3203	flat	sale	1	59	true	32452300	Madrid	es	false	good	flat	Madrid	1096	avenida ensanche de Vallecas, 83
08/01/2017 20:38	Villa de Vallecas	403.809.149	-36.207.885	Casco Histórico de Vallecas	1	true	2	true	180000	2400	flat	sale	2	75		31252094	Madrid	es	false	good	flat	Madrid	1908	calle francisco fatou, 8
08/01/2017 20:38	Villa de Vallecas	403.638.501	-36.031.902	Ensanche de Vallecas - La Gavia	2	true	5	true	360000	2400	penthouse	sale	3	150	true	34252437	Madrid	es	false	good	flat	Madrid	505	calle embalse de picadas, 7
08/01/2017 20:38	Villa de Vallecas	403.805.795	-36.104.233	Santa Eugenia	2	true	1	true	189000	1688	flat	sale	3	112	true	34236245	Madrid	es	false	good	flat	Madrid	1485	calle de puentelarra, 31
08/01/2017 20:38	Villa de Vallecas	403.627.866	-35.874.602	Ensanche de Vallecas - La Gavia	2	true	1	true	200000	2105	flat	sale	3	95	true	34266826	Madrid	es	false	good	flat	Madrid	1712	calle arte expresionista, 1
08/01/2017 20:38	Villa de Vallecas	403.705.821	-36.176.118	Casco Histórico de Vallecas	2	true	2	true	184500	2073	flat	sale	2	89	true	34445435	Madrid	es	false	good	flat	Madrid	985	calle del congosto, 45
08/01/2017 20:38	Villa de Vallecas	403.625.899	-35.888.147	Ensanche de Vallecas - La Gavia	1	false	7	true	139000	3089	duplex	sale	1	45	true	35111583	Madrid	es	false	good	flat	Madrid	1610	avenida de la Gran Vía del Sureste, 25
08/01/2017 20:38	Villa de Vallecas	403.607.723	-35.955.487	Ensanche de Vallecas - La Gavia	1	true	1	true	140000	2333	flat	sale	1	60	true	34976757	Madrid	es	false	good	flat	Madrid	1206	avenida del Ensanche de Vallecas, 110
08/01/2017 20:38	Villa de Vallecas	403.636.807	-35.876.103	Ensanche de Vallecas - La Gavia	1	true	7	true	135000	2647	flat	sale	1	51	true	35200869	Madrid	es	false	good	flat	Madrid	1672	calle Arte Pop, 7
08/01/2017 20:38	Villa de Vallecas	403.635.643	-35.873.656	Ensanche de Vallecas - La Gavia	1	true	7	true	135000	2288	flat	sale	1	59	true	35241703	Madrid	es	false	good	flat	Madrid	1695	calle Arte Pop, 5
08/01/2017 20:38	Villa de Vallecas	403.737.215	-36.187.523	Casco Histórico de Vallecas	1	true	bj	false	93500	2078	flat	sale	2	45		30754434	Madrid	es	false	good	flat	Madrid	1232	calle de sierra del sabiñar, 3
08/01/2017 20:38	Puente de Vallecas	403.800.932	-3.637.485	Palomeras sureste	1	true	7	true	136000	2267	flat	sale	1	60	true	29060117	Madrid	es	false	good	flat	Madrid	2959	calle Maquinilla, 15
08/01/2017 20:38	Villa de Vallecas	403.647.198	-36.189.179	Ensanche de Vallecas - La Gavia	1	true	7	true	140000	3111	flat	sale	1	45	true	25874847	Madrid	es	false	good	flat	Madrid	1082	avenida la Gavia, 90
08/01/2017 20:38	Villa de Vallecas	403.639	-358.931	Ensanche de Vallecas - La Gavia	2	true	4	true	247000	2470	flat	sale	3	100	true	33985659	Madrid	es	false	good	flat	Madrid	1526	avenida de la gran vía del sureste, 18
08/01/2017 20:38	Puente de Vallecas	403.820.623	-36.381.572	Palomeras sureste	2	false			135594	1458	flat	sale	2	93		33859143	Madrid	es	false		flat	Madrid	3117	maquinilla
08/01/2017 20:38	Villa de Vallecas	403.615.722	-35.961.806	Ensanche de Vallecas - La Gavia	2	true	1	true	118000	2070	flat	sale	1	57	true	34822112	Madrid	es	false	good	flat	Madrid	1109	DEL ENSANCHE DE VALLECAS
08/01/2017 20:38	Villa de Vallecas	403.812.999	-36.236.081	Casco Histórico de Vallecas	1	true	2	false	103000	1392	flat	sale	3	74		35213311	Madrid	es	false	renew	flat	Madrid	2097	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Puente de Vallecas	403.822.595	-36.299.461	Palomeras sureste	2	true	8	true	299000	2623	flat	sale	3	114		28084223	Madrid	es	false	good	flat	Madrid	2561	avenida de la Albufera, 416
08/01/2017 20:38	Puente de Vallecas	403.814.884	-36.324.426	Palomeras sureste	2	true	3	true	215000	2688	flat	sale	2	80	true	28209887	Madrid	es	false	good	flat	Madrid	2677	calle Charleroi, 8
08/01/2017 20:38	Villa de Vallecas	4.036.587	-359.109	Ensanche de Vallecas - La Gavia	2	true	4	true	179000	1989	flat	sale	2	90	true	30229400	Madrid	es	false	good	flat	Madrid	1334	calle Frida Kahlo, 11
08/01/2017 20:38	Villa de Vallecas	403.753.141	-36.187.024	Casco Histórico de Vallecas	1	true	bj	false	85000	2125	flat	sale	2	40		33242402	Madrid	es	false	good	flat	Madrid	1335	calle muela de san juan, 8
08/01/2017 20:38	Villa de Vallecas	4.035.966	-35.932	Ensanche de Vallecas - La Gavia	1	true	6	true	160000	2857	flat	sale	1	56	true	33854163	Madrid	es	false	good	flat	Madrid	1439	avenida del ensanche de vallecas, 122
08/01/2017 20:38	Villa de Vallecas	403.807.178	-36.239.506	Casco Histórico de Vallecas	1	false		false	80792	1063	flat	sale	3	76		31256072	Madrid	es	false		flat	Madrid	2070	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.734.295	-36.254.733	Casco Histórico de Vallecas	1	false	2	false	165368	1879	flat	sale	3	88		31367900	Madrid	es	false	renew	flat	Madrid	1721	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.810.534	-36.263.589	Casco Histórico de Vallecas	1	true	2	false	103000	1392	flat	sale	3	74		34568666	Madrid	es	false	good	flat	Madrid	2244	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.611.678	-35.933.413	Ensanche de Vallecas - La Gavia	1	false	4	true	175700	3315	flat	sale	1	53	true	34410282	Madrid	es	false		flat	Madrid	1333	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.571.678	-35.966.413	Ensanche de Vallecas - La Gavia	1	true	2	true	236400	4460	flat	sale	1	53	true	34410290	Madrid	es	false	good	flat	Madrid	1432	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.622.556	-35.957.485	Ensanche de Vallecas - La Gavia	1	true	4	true	119000	2245	flat	sale	2	53	true	27829636	Madrid	es	false	good	flat	Madrid	1096	avenida ensanche de Vallecas, 83
08/01/2017 20:38	Villa de Vallecas	4.038.003	-3.624.166	Casco Histórico de Vallecas	1	true	2	true	98000	1463	flat	sale	1	67		35192774	Madrid	es	false	good	flat	Madrid	2030	calle Puerto del Escudo, 17
08/01/2017 20:38	Villa de Vallecas	40.376.863	-36.226.774	Casco Histórico de Vallecas	1	true	1	false	85000	1104	flat	sale	3	77	true	35400719	Madrid	es	false	good	flat	Madrid	1706	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Puente de Vallecas	403.805.802	-3.638.624	Palomeras sureste	2	true	6	true	210000	2442	flat	sale	2	86	true	35449992	Madrid	es	false	good	flat	Madrid	3069	barrio Palomeras sureste
08/01/2017 20:38	Villa de Vallecas	403.628.651	-36.016.377	Ensanche de Vallecas - La Gavia	3	true	7	true	235000	2374	penthouse	sale	2	99	true	29077547	Madrid	es	false	good	flat	Madrid	672	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.621.651	-36.012.377	Ensanche de Vallecas - La Gavia	2	true	1	true	185000	1888	flat	sale	2	98		29081915	Madrid	es	false	good	flat	Madrid	754	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.771.388	-36.072.849	Ensanche de Vallecas - La Gavia	2	true	3	true	183000	2103	flat	sale	2	87		33408516	Madrid	es	false	good	flat	Madrid	1069	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.659.943	-36.020.727	Ensanche de Vallecas - La Gavia	1	false	bj	true	204999	2971	flat	sale	1	69		35208558	Madrid	es	false	good	flat	Madrid	426	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.726.068	-36.240.404	Casco Histórico de Vallecas	2	false	2		125000	1404	flat	sale	3	89		35160904	Madrid	es	false	good	flat	Madrid	1574	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.811.019	-36.058.626	Santa Eugenia	2	true	2	true	140000	1556	flat	sale	3	90		34659910	Madrid	es	false	good	flat	Madrid	1510	calle virgen de las viñas, 5
08/01/2017 20:38	Villa de Vallecas	403.593.861	-35.946.975	Ensanche de Vallecas - La Gavia	1	true	4	true	90000	2250	studio	sale	0	40		32078422	Madrid	es	false	good	flat	Madrid	1360	calle embalse de navacerrada, 47
08/01/2017 20:38	Villa de Vallecas	403.733.691	-36.196.789	Casco Histórico de Vallecas	1	false		false	62829	1309	flat	sale	3	48		31256071	Madrid	es	false		flat	Madrid	1277	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.778.173	-36.259.446	Casco Histórico de Vallecas	1	false		false	79000	1491	flat	sale	3	53		34122630	Madrid	es	false	renew	flat	Madrid	1992	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Puente de Vallecas	403.797.112	-36.356.478	Palomeras sureste	1	false		false	143500	2760	flat	sale	1	52		34940841	Madrid	es	false		flat	Madrid	2802	barrio Palomeras sureste
08/01/2017 20:38	Villa de Vallecas	403.813.364	-36.183.396	Casco Histórico de Vallecas	1	false	2	false	142500	1900	flat	sale	3	75		35338126	Madrid	es	false		flat	Madrid	1824	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.782.036	-36.219.523	Casco Histórico de Vallecas	1	true	2	false	103000	1392	flat	sale	3	74		34853466	Madrid	es	false	good	flat	Madrid	1754	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.790.262	-36.218.488	Casco Histórico de Vallecas	1	true	bj	true	109900	1640	flat	sale	1	67	true	29585940	Madrid	es	false	good	flat	Madrid	1811	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.817.262	-36.218.488	Casco Histórico de Vallecas	1	false		false	109900	1665	flat	sale	1	66		31570268	Madrid	es	false		flat	Madrid	2034	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.761.757	-3.621.331	Casco Histórico de Vallecas	1	true	2		125000	1471	flat	sale	3	85		34868876	Madrid	es	false	good	flat	Madrid	1569	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.726.988	-36.233.373	Casco Histórico de Vallecas	1	false	3		204500	2691	flat	sale	3	76		30503405	Madrid	es	false		flat	Madrid	1522	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.823.549	-36.219.649	Casco Histórico de Vallecas	2	false		false	163500	1777	flat	sale	2	92		31570243	Madrid	es	false		flat	Madrid	2095	barrio Casco Histórico de Vallecas
08/01/2017 20:38	Villa de Vallecas	403.793.426	-36.066.411	Santa Eugenia	2	false	8	true	178600	1920	flat	sale	3	93		34757921	Madrid	es	false		flat	Madrid	1313	barrio Santa Eugenia
08/01/2017 20:38	Villa de Vallecas	403.683.849	-36.204.773	Casco Histórico de Vallecas	1	true	3	true	240000	3810	flat	sale	3	63	true	32295240	Madrid	es	false	good	flat	Madrid	1171	calle mata del agua
08/01/2017 20:38	Villa de Vallecas	403.615.541	-3.599.186	Ensanche de Vallecas - La Gavia	2	true	7	true	345000	3670	flat	sale	2	94		27230531	Madrid	es	false	good	flat	Madrid	919	barrio Ensanche de Vallecas - La Gavia
08/01/2017 20:38	Villa de Vallecas	403.752.188	-36.185.117	Casco Histórico de Vallecas	1	true	bj	false	79000	1274	flat	sale	2	62		33226999	Madrid	es	false	good	flat	Madrid	1316	calle muela de san juan, 9
08/01/2017 20:38	Villa de Vallecas	403.682.923	-3.616.619	Ensanche de Vallecas - La Gavia	2	true	3	true	212000	2356	flat	sale	3	90	true	35487437	Madrid	es	false	good	flat	Madrid	845	calle de Puentedey
08/01/2017 20:38	Villa de Vallecas	40.379.486	-36.093.717	Santa Eugenia	1	true	4	true	90000	1385	flat	sale	3	65		35339978	Madrid	es	false	good	flat	Madrid	1348	calle de Puentelarra, 37
08/01/2017 20:38	Puente de Vallecas	403.793.993	-36.376.964	Palomeras sureste	2	true	4	true	215000	2389	flat	sale	2	90	true	1909045	Madrid	es	false	good	flat	Madrid	2939	calle Maquinilla, 33
08/01/2017 20:38	Villa de Vallecas	403.626.777	-35.888.356	Ensanche de Vallecas - La Gavia	1	true	7	true	136000	3400	duplex	sale	1	40	true	28732802	Madrid	es	false	good	flat	Madrid	1605	avenida Gran Vía del sureste, 25
08/01/2017 20:38	Villa de Vallecas	403.823.923	-3.622.023	Casco Histórico de Vallecas	1	true	bj	false	150000	2083	flat	sale	3	72		354463	Madrid	es	false	good	flat	Madrid	2101	calle Felipe Alvarez, 22
08/01/2017 20:38	Villa de Vallecas	403.689.585	-36.140.661	Ensanche de Vallecas - La Gavia	1	true	5	true	156000	2600	flat	sale	1	60	true	35192937	Madrid	es	false	good	flat	Madrid	644	avenida de la Gavia, 39  ...
08/01/2017 20:38	Villa de Vallecas	4.037.845	-362.302	Casco Histórico de Vallecas	2	true	2	false	130000	1413	flat	sale	4	92		35166133	Madrid	es	false	good	flat	Madrid	1840	plaza Sierra de Ayllón, 3
08/01/2017 20:38	Villa de Vallecas	403.749.587	-36.106.058	Ensanche de Vallecas - La Gavia	2	true	1	true	225000	3214	flat	sale	2	70	true	1776937	Madrid	es	false	good	flat	Madrid	890	avenida de la Gavia, 14
08/01/2017 20:38	Villa de Vallecas	403.666.741	-36.221.451	Ensanche de Vallecas - La Gavia	2	true	bj	true	300000	2500	flat	sale	3	120	true	35141922	Madrid	es	false	good	flat	Madrid	1312	alameda del Valle, 22
08/01/2017 20:38	Villa de Vallecas	403.655.233	-36.199.962	Ensanche de Vallecas - La Gavia	2	true	7	true	219000	2882	flat	sale	2	76		34245593	Madrid	es	false	good	flat	Madrid	1149	alameda del valle, 36
08/01/2017 20:38	Villa de Vallecas	403.616.724	-35.883.853	Ensanche de Vallecas - La Gavia	2	true	7	true	235000	2554	flat	sale	2	92	true	29724946	Madrid	es	false	good	flat	Madrid	1681	calle Arte Expresionista, 24
08/01/2017 20:38	Puente de Vallecas	403.797.342	-36.362.404	Palomeras sureste	2	true	8	true	225000	2679	flat	sale	2	84	true	1900126	Madrid	es	false	good	flat	Madrid	2847	calle Maquinilla, 13
08/01/2017 20:38	Villa de Vallecas	403.607.723	-35.955.487	Ensanche de Vallecas - La Gavia	1	true	1	true	138000	2654	flat	sale	1	52	true	32323708	Madrid	es	false	good	flat	Madrid	1206	avenida del ensanche de vallecas, 110
08/01/2017 20:38	Puente de Vallecas	403.809.845	-36.368.113	Palomeras sureste	2	true	6	true	202000	2349	flat	sale	2	86	true	28590960	Madrid	es	false	good	flat	Madrid	2957	calle Maquinilla, 8
08/01/2017 20:38	Puente de Vallecas	403.812.057	-36.294.615	Palomeras sureste	1	true	7	true	200000	2083	flat	sale	2	96	true	27148773	Madrid	es	false	good	flat	Madrid	2456	avenida de la Albufera, 424
08/01/2017 20:38	Villa de Vallecas	403.803.185	-36.104.433	Santa Eugenia	1	true	7	true	230000	3108	flat	sale	2	74	true	2091603	Madrid	es	false	good	flat	Madrid	1457	calle Puentelarra, 54
08/01/2017 20:38	Villa de Vallecas	403.664.308	-35.979.945	Ensanche de Vallecas - La Gavia	1	true	3	true	199999	3226	flat	sale	1	62	true	1875024	Madrid	es	false	good	flat	Madrid	746	avenida las Suertes, 55
08/01/2017 20:38	Villa de Vallecas	403.776.916	-36.235.669	Casco Histórico de Vallecas	1	true	1	true	140000	1892	flat	sale	2	74	true	2012890	Madrid	es	false	good	flat	Madrid	1822	calle Puerto de Benasque, 6
08/01/2017 20:38	Villa de Vallecas	403.625.068	-35.890.227	Ensanche de Vallecas - La Gavia	2	true	8	true	240000	2581	flat	sale	2	93	true	33097473	Madrid	es	false	good	flat	Madrid	1597	avenida Gran Vía del sureste, 29
08/01/2017 20:38	Puente de Vallecas	403.815.911	-3.632.759	Palomeras sureste	1	true	5	true	180000	2769	flat	sale	1	65	true	27401371	Madrid	es	false	good	flat	Madrid	2705	calle Cocherón de la Villa, 14
08/01/2017 20:38	Villa de Vallecas	403.741.247	-36.214.475	Casco Histórico de Vallecas	1	true	1	false	99000	1112	flat	sale	3	89		33442881	Madrid	es	false	good	flat	Madrid	1449	calle de peñas largas, 3
08/01/2017 20:38	Villa de Vallecas	403.614.722	-35.941.806	Ensanche de Vallecas - La Gavia	1	true	4	true	135000	2411	flat	sale	1	56	true	31123116	Madrid	es	false	good	flat	Madrid	1255	avenida ensanche de vallecas, 89
08/01/2017 20:38	Villa de Vallecas	403.749.591	-3.607.125	Ensanche de Vallecas - La Gavia	1	true	5	true	165000	2946	flat	sale	1	56	true	2052697	Madrid	es	false	good	flat	Madrid	826	calle Pueblanueva, 8
08/01/2017 20:38	Villa de Vallecas	403.685.781	-36.142.199	Ensanche de Vallecas - La Gavia	2	true	4	true	210000	2530	flat	sale	2	83	true	1684183	Madrid	es	false	good	flat	Madrid	648	calle Puentedey, 6
08/01/2017 20:38		403.685.771	-36.264.932		1	true	8	true	225000	3462	penthouse	sale	1	65	true	1605910	Madrid	es	false	good	flat	Madrid	1681	paseo Pau de Vallecas, 2
08/01/2017 20:38	Puente de Vallecas	403.808.408	-36.367.602	Palomeras sureste	1	false	6	true	160000	3077	flat	sale	1	52	true	27990376	Madrid	es	false	good	flat	Madrid	2945	de la Maquinilla, 15
08/01/2017 20:38	Villa de Vallecas	403.772.511	-36.252.699	Casco Histórico de Vallecas	1	false	bj	false	115000	2091	flat	sale	2	55		27928935	Madrid	es	false	good	flat	Madrid	1909	calle Monte Santo, 1
08/01/2017 20:38	Villa de Vallecas	403.688.945	-3.615.384	Ensanche de Vallecas - La Gavia	2	true	6	true	310000	2583	flat	sale	3	120	true	25149075	Madrid	es	false	good	flat	Madrid	751	avenida de la Gavia, 39
08/01/2017 20:38	Villa de Vallecas	403.818.838	-36.117.228	Santa Eugenia	1	true	4	false	99000	1269	flat	sale	3	78		1878247	Madrid	es	false	good	flat	Madrid	1651	calle Puentelarra, 24
08/01/2017 20:38	Villa de Vallecas	403.633.824	-35.873.968	Ensanche de Vallecas - La Gavia	2	true	2	true	210000	2360	flat	sale	2	89	true	1835715	Madrid	es	false	good	flat	Madrid	1698	calle Arte Pop, 11
08/01/2017 20:38	Villa de Vallecas	40.361.955	-35.952.108	Ensanche de Vallecas - La Gavia	1	true	7	true	167000	2456	flat	sale	1	68	true	1839933	Madrid	es	false	good	flat	Madrid	1153	avenida ensanche de Vallecas, 85
08/01/2017 20:38	Puente de Vallecas	403.808.636	-36.366.309	Palomeras sureste	1	true	2	true	172000	3185	flat	sale	1	54	true	1991911	Madrid	es	false	good	flat	Madrid	2937	calle Maquinilla, 13
08/01/2017 20:38	Villa de Vallecas	403.714.553	-36.414.597	Ensanche de Vallecas - La Gavia	1	true	2	true	175000	2188	flat	sale	1	80	true	1634208	Madrid	es	false	good	flat	Madrid	2977	carretera de Vallecas a Villaverde, 240
08/01/2017 20:38	Puente de Vallecas	403.813.703	-36.323.959	Palomeras sureste	2	true	1	true	245000	2450	flat	sale	3	100	true	33378818	Madrid	es	false	good	flat	Madrid	2666	calle charleroi, 6
08/01/2017 20:38	Villa de Vallecas	403.610.499	-35.915.835	Ensanche de Vallecas - La Gavia	1	true	6	true	182000	4044	flat	sale	1	45	true	33303024	Madrid	es	false	good	flat	Madrid	1468	gran vía del sur, 34
08/01/2017 20:38	Villa de Vallecas	403.799.575	-36.243.439	Casco Histórico de Vallecas	2	false	2	true	220000	2316	duplex	sale	3	95	true	2041734	Madrid	es	false	good	flat	Madrid	2036	calle Nuestra Señora de la Torre, 13
